,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
2013-01-09,96.7,121.26,70.61,167.18,109.439,2729.0,101.084,2900.2,143.91,1175.5625,157.98,95.65,7795.4,98.5722,996.33,275.99,1376.51,132.32399999999998,4823.1,114.2890625,1855.69,100.49,1233.13,408.25,292.61,149.63,343.99,98.65100000000001,97.0,5.831,1023.73,9.513,10676.0,75.19,332.25,692.01,1743.08,8.618,224.696,0.8683700000000001,39.88,250.45,1375.62,35.191,1170.625,99.735,1992.66,1611.1875,2066.22
2013-01-10,97.53,120.52,70.77,168.61,109.355,2786.0,101.444,2890.0,145.02,1183.1875,158.17,96.17,7776.74,98.5722,1005.77,276.62,1387.15,131.756,4822.3,114.1484375,1880.91,99.92,1246.77,412.53,291.12,151.92,348.06,98.65100000000001,97.461,5.8758,1025.38,9.758,10831.0,75.75,335.1875,706.09,1780.44,8.839,226.446,0.8740100000000001,40.39,248.0,1386.3,35.969,1165.8125,99.71,1987.37,1609.0,2066.98
2013-01-11,96.99,120.19,70.04,168.29,109.29,2770.0,101.47399999999999,2892.4,144.62,1200.125,156.4,96.71,7785.82,98.5722,997.35,276.07,1387.39,130.905,4835.5,114.1953125,1861.4,99.97,1221.43,406.41,286.76,152.47,356.67,97.939,97.0,5.8702000000000005,1024.7,10.167,10966.0,75.04,342.375,705.33,1777.07,9.199,225.782,0.88141,40.83,247.21,1386.4,35.375,1160.3125,99.68,1984.35,1631.1875,2074.63
2013-01-14,97.27,120.58,71.77,167.92,109.29,2783.0,101.484,2896.7,145.52,1226.0,157.98,96.58,7808.52,98.5722,1002.81,273.98,1384.55,130.533,4836.7,114.2578125,1871.27,100.46,1240.6,404.19,291.9,150.71,356.55,97.751,98.181,5.8964,1024.7,10.308,11037.0,75.41,349.5,707.19,1806.48,9.337,227.231,0.8859300000000001,40.26,255.28,1383.65,36.192,1198.125,99.67,1976.79,1657.625,2074.63
2013-01-15,97.19,121.02,72.36,167.61,109.29,2787.0,101.42399999999999,2887.7,144.19,1237.0,156.1,97.46,7741.42,98.5672,997.9,274.29,1385.5,129.55100000000002,4832.3,114.359375,1887.52,100.59,1248.72,404.58,287.02,149.09,354.69,97.80799999999999,98.21,5.8814,1030.33,10.558,10911.0,75.27,352.0,717.3,1841.01,9.559,225.11900000000003,0.88221,39.66,251.86,1384.51,36.68,1194.3125,99.675,1976.03,1691.6875,2063.16
2013-01-16,97.32,121.09,72.99,167.06,109.305,2770.0,101.25399999999999,2893.9,145.67,1238.25,156.17,98.89,7762.61,98.5623,996.14,275.16,1385.73,128.459,4830.7,114.3828125,1886.74,100.74,1241.25,401.13,285.86,151.79,355.85,96.383,98.095,5.8833,1028.29,10.497,10686.0,75.45,352.75,730.47,1845.59,9.503,227.4,0.8845500000000001,39.3,256.26,1384.88,36.695,1213.75,99.69,1978.3,1696.5625,2065.45
2013-01-17,97.08,120.57,73.24,167.1,109.15700000000001,2824.0,101.354,2921.6,147.6,1226.8125,158.19,99.47,7801.46,98.5475,1003.18,276.9,1395.43,126.12299999999999,4849.4,114.15625,1895.25,100.38,1238.0,407.3,287.97,151.86,361.67,94.939,99.01700000000001,5.915,1036.93,10.677999999999999,10926.0,75.5,350.5,730.17,1852.56,9.669,230.463,0.8907800000000001,39.24,253.14,1394.43,37.007,1208.4375,99.645,1979.81,1688.4375,2075.4
2013-01-18,96.8,121.04,73.52,165.58,109.182,2805.0,100.604,2917.7,147.71,1231.875,159.32,100.45,7787.33,98.5524,1004.19,276.71,1398.5,125.686,4876.5,114.28125,1890.99,100.58,1242.23,409.19,290.95,154.83,363.53,93.70200000000001,98.325,5.8627,1039.65,10.898,11021.0,75.03,351.0,726.75,1823.69,9.863,230.703,0.89439,39.13,253.38,1397.45,37.148,1207.625,99.645,1979.06,1710.0625,2070.81
2013-01-21,96.8,120.69,73.52,165.58,109.15700000000001,2805.0,100.604,2937.6,147.71,1231.875,159.06,100.45,7818.61,98.5524,1004.19,278.41,1398.5,125.686,4888.8,114.28125,1890.99,100.29,1253.6,409.19,290.95,154.83,363.53,93.70200000000001,98.325,5.8627,1039.65,10.898,11021.0,75.03,351.0,726.75,1823.69,9.863,230.703,0.89439,39.13,253.38,1397.45,37.148,1207.625,99.655,1980.57,1710.0625,2083.05
2013-01-22,97.33,120.88,74.58,165.39,109.20100000000001,2717.0,100.594,2920.1,148.7,1233.5625,160.07,102.22,7775.73,98.5573,1002.34,278.68,1408.43,126.12299999999999,4892.4,114.34375,1897.94,100.55,1260.42,412.08,292.45,155.71,345.62,94.28299999999999,98.728,5.8758,1048.38,10.873,10711.0,75.49,354.4375,733.94,1850.38,9.849,232.204,0.8953500000000001,38.6,257.79,1407.37,37.433,1226.625,99.665,1979.06,1684.125,2077.7
2013-01-23,97.19,121.27,74.01,165.34,109.23100000000001,2719.0,99.914,2908.8,146.47,1220.4375,160.61,102.92,7783.3,98.5623,996.61,278.44,1409.14,125.948,4906.8,114.3359375,1890.66,100.82,1261.72,409.8,293.39,156.25,349.81,94.321,99.045,5.8646,1049.84,10.860999999999999,10580.0,75.57,355.1875,730.22,1843.08,9.835,228.722,0.8957299999999999,39.41,254.67,1408.22,37.738,1214.125,99.665,1986.62,1674.375,2070.81
2013-01-24,96.5,120.94,74.13,164.83,109.20100000000001,2695.0,99.554,2927.1,147.57,1226.375,161.3,106.01,7821.13,98.5623,994.02,279.16,1410.55,126.29700000000001,4956.9,114.3125,1871.83,100.62,1268.55,408.91,294.18,153.01,340.85,94.396,100.28399999999999,5.8758,1054.4,10.530999999999999,10891.0,75.32,356.4375,730.72,1834.37,9.531,230.463,0.90206,39.39,253.57,1409.64,36.904,1212.6875,99.65,1992.66,1660.875,2082.29
2013-01-25,95.96,120.35,74.11,164.91,109.038,2668.0,99.084,2947.8,147.47,1220.4375,161.3,102.97,7923.04,98.5573,991.24,280.54,1414.34,126.385,4963.7,113.90625,1856.92,100.32,1258.8,406.19,291.36,153.28,344.92,94.714,100.025,5.8627,1062.36,10.525,11037.0,75.17,358.4375,745.1,1846.46,9.531,230.283,0.90775,39.15,254.61,1413.33,36.304,1217.5625,99.605,1995.69,1678.1875,2096.83
2013-01-28,95.98,119.75,73.81,163.84,108.964,2653.0,99.22399999999999,2952.1,148.33,1234.875,161.58,103.65,7907.4,98.5524,983.01,281.29,1415.52,127.345,4986.4,113.78125,1852.77,99.97,1261.72,407.24,291.82,154.15,346.55,96.70200000000001,100.428,5.8273,1062.36,10.045,10841.0,74.74,356.6875,744.65,1810.84,9.091000000000001,231.66400000000002,0.91308,39.9,256.99,1414.65,35.808,1223.25,99.61,1997.2,1684.125,2101.42
2013-01-29,96.45,119.78,73.56,164.49,109.023,2695.0,99.634,2956.8,150.07,1235.3125,162.83,105.37,7926.07,98.5524,995.03,282.32,1423.08,126.432,5022.2,113.8203125,1861.39,100.23,1281.87,410.58,296.36,154.49,348.41,96.195,100.34100000000001,5.8441,1064.11,9.902000000000001,10966.0,75.21,355.4375,753.9,1829.03,8.967,234.36599999999999,0.91159,39.15,259.07,1422.21,36.278,1226.625,99.63,2008.54,1679.25,2104.48
2013-01-30,95.96,119.45,74.82,164.83,108.97399999999999,2675.0,99.704,2939.6,150.64,1253.5,163.6,106.09,7877.64,98.5623,989.85,282.0,1413.86,126.666,5002.7,113.859375,1882.55,99.88,1287.72,417.09,297.13,161.25,343.53,95.98899999999999,100.34100000000001,5.8403,1053.82,10.136000000000001,11142.0,74.73,357.4375,755.56,1840.36,9.173,235.267,0.91499,39.85,264.57,1412.95,37.433,1249.4375,99.625,1993.42,1700.875,2089.17
2013-01-31,96.2,119.85,75.19,165.52,109.03299999999999,2707.0,100.124,2912.3,149.94,1253.9375,164.53,106.08,7866.03,98.5573,991.7,279.39,1411.97,127.04799999999999,4986.0,113.890625,1860.61,100.07,1290.64,415.09,298.32,161.79,341.78,95.708,100.917,5.8478,1059.16,10.148,11202.0,75.39,355.4375,749.83,1825.22,9.187000000000001,234.18599999999998,0.91175,40.0,260.72,1411.06,36.473,1240.75,99.63,1989.64,1684.6875,2074.63
2013-02-01,95.98,119.94,75.38,164.06,109.083,2707.0,100.17399999999999,2944.7,150.37,1246.3125,166.25,106.12,7900.84,98.5623,999.29,280.42,1424.74,126.751,5021.5,113.921875,1870.24,100.09,1307.21,420.93,298.32,164.56,344.11,95.314,100.975,5.8982,1065.66,10.033,11337.0,75.92,354.6875,760.59,1838.62,9.077,234.84599999999998,0.92574,40.24,261.82,1423.72,37.179,1245.625,99.645,1981.32,1653.3125,2072.34
2013-02-04,96.2,120.47,75.55,164.54,109.15700000000001,2691.0,100.074,2858.4,147.91,1243.3125,164.6,104.53,7715.19,98.5623,985.13,275.88,1412.21,126.475,4937.8,114.0625,1876.73,100.08,1304.94,419.15,297.7,162.74,335.74,95.38600000000001,101.465,5.8646,1059.93,10.075,11192.0,75.76,355.1875,761.99,1849.95,9.118,231.003,0.91345,39.9,265.55,1411.15,36.897,1257.875,99.655,1952.6,1649.0,2011.12
2013-02-05,96.04,120.1,75.36,163.48,109.102,2757.0,100.314,2883.0,148.64,1234.4375,165.91,104.24,7734.36,98.5623,986.8,274.69,1424.03,126.177,4968.9,113.9296875,1873.48,99.83,1313.39,419.31,301.22,164.7,335.04,95.404,101.75299999999999,5.8964,1063.72,10.33,11322.0,76.01,361.625,769.69,1859.86,9.352,232.144,0.92377,39.54,268.12,1422.96,37.082,1263.5625,99.655,1960.16,1637.125,2029.48
2013-02-06,95.13,120.39,74.61,163.54,109.152,2729.0,100.274,2843.2,148.61,1223.4375,166.21,104.51,7656.16,98.5623,983.84,272.99,1424.74,125.34899999999999,4980.0,114.09375,1879.42,100.02,1315.01,416.03,300.7,162.2,330.5,94.791,100.111,5.8646,1070.22,10.388,11458.0,75.7,373.0,769.03,1891.78,9.407,232.084,0.91946,38.75,267.26,1423.81,37.084,1256.8125,99.66,1957.13,1645.75,2005.76
2013-02-07,94.83,120.62,73.76,164.01,109.226,2748.0,100.084,2811.6,147.39,1203.5625,166.94,104.1,7657.68,98.5623,975.88,271.25,1423.32,125.052,4935.4,114.140625,1871.02,99.92,1318.59,414.53,301.99,163.68,326.32,94.846,100.197,5.8366,1068.28,9.984,11378.0,74.68,376.6875,754.6,1876.31,9.036,230.16299999999998,0.90855,38.68,267.57,1422.4,36.533,1256.1875,99.67,1946.55,1633.875,1988.92
2013-02-08,95.14,120.63,73.16,164.9,109.211,2740.0,99.61399999999999,2845.9,147.22,1200.5625,169.3,105.72,7711.66,98.5672,983.19,272.4,1430.18,123.18299999999999,4953.0,114.1328125,1866.09,100.03,1339.71,418.14,305.66,162.94,328.06,93.836,99.59299999999999,5.8459,1074.39,9.943999999999999,11192.0,74.94,380.875,755.66,1868.03,8.995,229.923,0.9008299999999999,38.64,258.28,1429.11,36.577,1227.25,99.675,1969.23,1634.4375,2010.35
2013-02-11,94.87,120.65,72.89,163.5,109.206,2669.0,99.354,2849.1,149.24,1189.125,168.38,106.04,7698.04,98.5672,983.75,272.2,1430.65,123.01299999999999,4962.5,114.0859375,1846.17,99.97,1334.12,414.03,305.01,164.09,325.97,93.99799999999999,100.111,5.8385,1072.45,9.966000000000001,11453.0,75.2,376.1875,762.8,1847.77,9.022,233.045,0.91031,39.28,252.53,1429.77,35.959,1209.5,99.67,1960.91,1602.5,2006.53
2013-02-12,95.04,120.39,72.69,163.41,109.191,2667.0,99.594,2875.6,149.97,1179.0,169.16,104.62,7722.76,98.5623,985.41,273.27,1433.72,121.696,5011.9,113.9609375,1846.73,99.88,1325.58,416.42,305.46,172.94,327.13,93.71,99.676,5.859,1077.69,9.817,11428.0,75.57,373.0,775.67,1870.76,8.885,234.18599999999998,0.91451,38.51,250.88,1432.7,36.086,1200.4375,99.675,1972.25,1582.0,2024.89
2013-02-13,95.42,119.97,73.49,162.24,109.177,2667.0,99.714,2885.7,149.2,1177.6875,169.34,103.36,7778.25,98.5672,990.59,273.5,1434.67,120.08200000000001,5044.9,113.8203125,1841.69,99.01,1328.86,416.25,303.81,175.31,322.71,93.31299999999999,99.444,5.8609,1080.7,10.048,11372.0,75.57,375.1875,776.32,1884.37,9.091000000000001,232.985,0.9214899999999999,38.83,249.53,1433.64,35.912,1202.3125,99.67,1979.06,1589.5625,2031.78
2013-02-14,95.53,120.43,73.54,161.65,109.256,2649.0,99.75399999999999,2867.4,149.67,1176.4375,169.51,103.61,7702.07,98.5672,990.5,273.46,1435.85,121.20700000000001,5024.2,114.015625,1830.94,99.09,1329.19,415.7,304.28,176.59,320.97,93.584,97.735,5.8758,1082.84,9.613,11272.0,76.32,375.1875,768.28,1863.89,8.706,233.705,0.91792,38.21,248.98,1434.87,35.312,1198.125,99.68,1976.79,1582.0,2018.01
2013-02-15,94.99,120.22,73.43,161.96,109.251,2635.0,99.184,2858.4,147.44,1183.1875,169.03,104.0,7659.7,98.5672,986.71,271.64,1434.43,121.802,5024.6,113.96875,1801.83,99.11,1318.35,415.64,303.02,174.16,318.52,94.07,97.648,5.8646,1082.06,9.583,11362.0,75.87,374.1875,757.32,1827.72,8.677999999999999,230.22299999999998,0.9167,38.34,250.33,1433.55,34.725,1203.5625,99.685,1973.76,1604.125,2001.17
2013-02-18,94.99,120.57,73.43,161.96,109.271,2635.0,99.184,2863.1,147.44,1183.1875,168.62,104.0,7697.03,98.5672,986.71,271.49,1434.43,121.802,5013.9,113.96875,1801.83,99.17,1324.59,415.64,303.02,174.16,318.52,94.07,97.648,5.8646,1082.06,9.583,11362.0,75.87,374.1875,757.32,1827.72,8.677999999999999,230.22299999999998,0.9167,38.34,250.33,1433.55,34.725,1203.5625,99.68,1966.96,1604.125,2001.93
2013-02-19,95.64,120.62,74.72,161.02,109.271,2604.0,98.72399999999999,2916.6,148.67,1177.3125,168.82,105.1,7827.19,98.5672,989.39,274.81,1444.83,121.632,5067.6,113.90625,1795.9,99.27,1314.08,405.91,300.21,168.01,314.44,93.421,96.257,5.8870000000000005,1089.44,9.943999999999999,11473.0,76.28,373.0,768.38,1849.29,8.995,231.895,0.92431,38.81,260.05,1443.85,34.228,1242.25,99.68,1988.88,1582.5625,2039.43
2013-02-20,94.58,120.28,74.07,159.14,109.226,2597.0,98.125,2894.3,145.79,1186.1875,166.07,105.51,7801.96,98.5672,980.32,271.68,1424.97,119.551,5075.2,113.9765625,1766.57,99.03,1309.15,401.29,297.91,169.77,321.82,92.46600000000001,96.141,5.8571,1069.83,9.966000000000001,11463.0,75.02,382.875,740.48,1794.39,9.022,227.417,0.9279799999999999,39.09,265.12,1424.1,33.298,1252.8125,99.675,1982.84,1596.0625,2020.3
2013-02-21,94.49,121.1,72.99,159.11,109.271,2621.0,98.005,2829.5,142.14,1169.6875,163.09,103.97,7651.12,98.5672,966.81,266.03,1419.3,119.53,4998.4,114.109375,1767.24,99.82,1290.09,395.18,292.19,173.08,322.05,92.177,95.475,5.8366,1061.48,9.865,11322.0,74.87,384.5625,737.66,1764.86,8.926,221.745,0.9201,38.6,267.39,1418.43,33.387,1257.0625,99.685,1955.62,1558.75,1973.62
2013-02-22,95.32,121.3,71.62,159.11,109.369,2628.0,97.665,2893.5,142.59,1168.8125,163.91,103.86,7729.31,98.5697,971.44,268.68,1432.07,119.99700000000001,5034.2,114.1640625,1760.75,99.8,1285.16,392.95,293.0,173.96,326.7,92.46600000000001,94.635,5.8646,1070.61,10.002,11538.0,75.38,383.0625,739.37,1751.14,9.05,222.40099999999998,0.92074,38.85,261.03,1431.18,33.109,1234.625,99.715,1982.08,1545.25,2012.65
2013-02-25,94.97,121.21,71.22,158.57,109.36,2633.0,97.355,2906.8,142.56,1174.3125,164.4,102.09,7837.78,98.5697,958.39,269.08,1406.3,119.615,5052.9,114.390625,1776.2,99.83,1286.47,394.06,292.5,174.83,325.11,92.61,94.92399999999999,5.8385,1049.45,10.363,11227.0,75.26,372.75,753.2,1765.63,9.374,222.342,0.9197799999999999,38.36,260.23,1405.29,33.722,1226.1875,99.715,1984.35,1511.25,2029.48
2013-02-26,94.51,122.38,69.74,157.96,109.473,2611.0,97.385,2828.0,141.82,1190.1875,161.92,102.22,7665.75,98.5697,964.13,265.16,1411.26,119.93299999999999,4981.2,114.46875,1808.55,101.03,1257.56,396.5,286.15,171.19,326.02,93.241,94.54799999999999,5.7899,1052.46,10.322000000000001,11413.0,74.25,371.75,743.57,1761.05,9.333,221.207,0.91867,37.9,261.64,1410.21,34.039,1223.1875,99.71,1957.89,1523.5625,1965.97
2013-02-27,94.62,122.54,70.14,158.14,109.488,2619.0,97.645,2881.1,142.02,1191.0,160.71,105.41,7745.46,98.5672,973.85,266.7,1433.25,120.167,5031.8,114.46875,1786.38,101.34,1241.13,394.73,282.02,169.03,325.91,93.656,93.881,5.8422,1070.41,10.255999999999998,11493.0,74.53,371.75,747.33,1743.18,9.279,221.50599999999997,0.92276,37.96,262.75,1432.32,33.65,1229.8125,99.715,1976.79,1525.6875,1998.87
2013-02-28,94.42,122.46,69.36,158.41,109.51799999999999,2624.0,97.005,2906.0,140.93,1205.1875,160.0,106.55,7820.12,98.5672,969.59,269.19,1430.88,120.634,5064.5,114.5234375,1766.68,101.23,1233.24,392.57,280.51,171.93,325.34,93.63799999999999,93.881,5.8478,1069.35,10.411,11558.0,74.45,377.25,736.21,1725.1,9.414,219.834,0.9167,38.61,267.04,1429.96,33.008,1240.6875,99.725,1995.69,1531.0625,2016.47
2013-03-01,94.17,122.89,70.14,156.78,109.542,2558.0,97.155,2890.8,138.84,1213.75,158.6,106.68,7783.3,98.5746,973.11,268.6,1433.96,120.25200000000001,5068.8,114.609375,1760.19,101.92,1209.91,387.43,280.51,162.71,325.68,93.71,94.02600000000001,5.8385,1064.49,10.322000000000001,11749.0,74.14,379.75,722.03,1714.21,9.333,216.55,0.92303,37.6,263.18,1432.98,33.076,1233.25,99.73,1988.88,1543.875,2002.7
2013-03-04,94.19,122.89,70.97,157.76,109.542,2526.0,97.215,2896.3,137.98,1204.75,158.15,107.76,7770.68,98.5746,964.59,268.48,1442.7,121.08,5040.6,114.546875,1760.3,101.69,1207.94,387.48,279.46,166.75,333.18,93.99799999999999,93.07,5.8497,1069.25,10.54,11789.0,74.46,384.25,716.06,1706.25,9.536,215.237,0.9176,37.96,265.87,1441.67,33.083,1249.0625,99.735,1988.88,1505.3125,2008.06
2013-03-05,94.66,122.5,70.79,157.78,109.493,2530.0,97.235,2955.6,139.05,1214.5625,160.33,108.66,7943.22,98.5796,974.86,273.9,1453.34,120.42200000000001,5110.7,114.4765625,1763.1,101.2,1215.49,388.97,284.62,166.14,320.68,93.475,91.853,5.8758,1081.58,10.54,11879.0,74.82,388.75,736.26,1727.5,9.536,216.90900000000002,0.91867,38.19,267.22,1452.45,33.208,1252.875,99.73,2021.39,1512.8125,2053.21
2013-03-06,94.66,122.54,70.97,157.03,109.52799999999999,2509.0,96.915,2943.9,138.45,1179.4375,159.54,108.98,7990.64,98.5821,979.58,274.73,1455.23,119.721,5103.9,114.3359375,1763.1,101.29,1218.45,386.54,284.86,165.13,320.91,92.88,91.853,5.8497,1083.03,10.363,12119.0,74.66,384.25,741.72,1721.07,9.374,215.953,0.91984,38.21,266.85,1454.34,33.439,1252.4375,99.74,2018.36,1465.125,2050.15
2013-03-07,94.99,122.18,71.46,156.78,109.42399999999999,2534.0,97.145,2960.3,140.18,1184.1875,159.67,108.06,8003.25,98.5821,983.56,275.01,1458.78,119.338,5125.4,114.1171875,1763.32,100.75,1223.71,389.58,285.24,167.55,325.11,92.52,94.80799999999999,5.8534,1089.44,10.698,12153.0,74.62,384.5,760.76,1737.74,9.671,218.64,0.92926,39.41,267.34,1457.83,33.445,1258.875,99.715,2020.63,1490.3125,2056.27
2013-03-08,94.62,121.86,71.08,155.91,109.419,2605.0,97.155,2997.4,140.78,1205.1875,159.24,108.53,8053.7,98.5821,990.87,278.48,1465.16,118.064,5150.9,113.9296875,1765.34,100.38,1215.17,388.31,284.8,179.12,327.27,91.979,95.069,5.9132,1095.85,10.838,12428.0,73.86,388.0,784.52,1747.32,9.806,219.595,0.92692,39.36,266.79,1464.26,33.607,1256.75,99.72,2038.78,1493.5625,2086.88
2013-03-11,94.96,122.08,71.22,155.88,109.45299999999999,2617.0,97.405,2994.2,140.95,1218.4375,158.34,108.33,8059.76,98.5821,984.49,277.85,1471.31,117.406,5169.6,113.9296875,1766.57,100.73,1216.48,389.2,284.24,183.29,326.59,92.39399999999999,94.055,5.9617,1098.47,10.898,12418.0,74.39,393.0,780.96,1744.38,9.86,219.834,0.9299,39.51,268.51,1470.21,33.497,1264.0,99.72,2038.78,1500.0,2081.52
2013-03-12,95.4,122.36,70.58,155.66,109.45299999999999,2652.0,97.405,2997.4,141.69,1223.5625,157.67,109.09,8036.05,98.5821,974.86,278.41,1468.0,117.915,5176.4,114.0390625,1781.91,101.05,1212.22,393.35,282.26,184.97,323.41,92.80799999999999,94.40299999999999,5.9972,1098.95,10.886,12223.0,74.3,394.0,777.25,1737.63,9.847000000000001,221.00400000000002,0.93011,39.51,267.41,1466.7,33.866,1254.8125,99.72,2035.75,1507.5,2073.87
2013-03-13,95.32,122.44,69.93,155.81,109.48299999999999,2638.0,97.295,2996.2,141.65,1216.75,156.24,110.69,8045.11,98.5821,965.44,278.41,1471.08,118.085,5156.7,114.015625,1778.21,101.07,1196.8,390.08,279.94,184.84,319.43,92.7,93.475,6.013999999999999,1102.74,10.991,12338.0,74.34,392.25,772.99,1735.56,9.941,220.968,0.92447,39.47,262.93,1469.74,33.619,1236.25,99.72,2034.98,1521.375,2069.17
2013-03-14,96.02,122.44,69.67,157.45,109.46799999999999,2617.0,97.785,3019.2,142.44,1227.4375,157.28,113.5,8125.2,98.5821,969.64,281.3,1476.78,117.469,5200.1,114.015625,1780.79,101.03,1193.2,391.35,280.45,184.23,317.28,92.34,93.736,5.9935,1108.87,11.385,12443.0,74.03,396.5,772.49,1731.96,10.292,222.16299999999998,0.9176,39.55,260.54,1475.43,33.444,1226.4375,99.72,2061.11,1553.0,2097.38
2013-03-15,96.24,122.66,70.48,157.46,109.50299999999999,2599.0,98.065,2997.8,143.08,1228.3125,158.53,115.55,8112.1,98.5821,961.7,279.51,1474.4,116.11,5161.9,114.2109375,1782.91,101.27,1204.02,389.58,281.36,187.26,312.39,90.699,92.345,6.0047,1108.38,11.564,12473.0,74.43,401.75,777.4,1734.8,10.454,223.178,0.92143,39.66,256.74,1473.15,33.495,1218.3125,99.72,2051.89,1549.25,2084.06
2013-03-18,96.17,123.13,70.15,157.68,109.56200000000001,2566.0,97.86399999999999,2990.3,143.52,1233.4375,158.08,113.47,8083.39,98.5821,949.94,279.24,1468.0,116.131,5147.0,114.3203125,1796.35,101.69,1197.46,379.35,280.18,187.06,305.23,90.897,92.027,6.016,1104.3,11.594000000000001,12418.0,74.3,395.5,766.58,1720.42,10.481,223.832,0.91266,38.4,253.37,1466.7,33.522,1204.1875,99.705,2051.12,1527.3125,2070.73
2013-03-19,95.91,123.71,69.87,157.69,109.60700000000001,2579.0,97.31299999999999,2953.2,141.1,1248.0,155.1,113.84,8025.97,98.5475,943.13,278.37,1463.73,115.537,5130.1,114.453125,1803.85,102.25,1180.41,376.86,274.19,187.87,302.39,90.35700000000001,90.665,5.9972,1100.6,11.854000000000001,12443.0,74.19,396.0,736.86,1694.49,10.724,220.085,0.90756,38.44,252.32,1462.34,33.486,1201.875,99.635,2044.97,1547.125,2044.87
2013-03-20,96.08,123.43,70.38,157.83,109.56700000000001,2644.0,97.574,2995.0,142.6,1254.8125,156.94,111.31,8072.81,98.5475,949.76,280.23,1470.13,114.772,5137.3,114.4140625,1799.6,102.01,1178.77,381.39,276.87,181.81,303.53,90.897,90.259,6.0423,1107.51,11.827,12643.0,74.12,399.25,759.91,1724.01,10.697000000000001,222.405,0.91165,38.53,253.67,1468.88,33.455,1212.9375,99.645,2052.66,1577.125,2073.87
2013-03-21,96.7,123.57,71.2,158.53,109.557,2662.0,97.64399999999999,2953.2,141.0,1255.6875,155.13,110.18,7997.77,98.5425,940.52,278.64,1460.64,114.815,5092.7,114.375,1806.65,102.08,1178.11,380.12,277.27,185.04,303.87,91.16799999999999,90.81,6.0235,1102.74,11.752,12508.0,75.05,395.0,758.56,1721.4,10.63,219.907,0.90548,38.23,259.25,1459.4,33.914,1237.9375,99.65,2039.59,1561.5625,2051.14
2013-03-22,96.65,123.49,71.21,159.03,109.56200000000001,2653.0,97.774,2948.1,142.92,1244.125,155.41,109.04,7985.18,98.5425,943.04,277.42,1472.98,114.39,5100.7,114.4140625,1798.03,102.24,1178.44,383.55,276.12,185.85,307.39,91.006,90.462,6.0367,1106.83,11.728,12483.0,75.25,396.25,763.27,1723.14,10.603,222.88,0.9074,38.21,257.04,1471.63,33.317,1230.6875,99.635,2039.59,1563.75,2052.71
2013-03-25,96.8,123.79,71.22,158.53,109.57700000000001,2617.0,97.884,2914.9,144.6,1256.125,156.14,108.17,7946.9,98.5475,941.73,275.83,1468.24,114.454,5095.9,114.4296875,1796.24,102.53,1181.39,381.23,275.44,187.53,308.07,91.186,90.955,6.0517,1104.69,11.538,12443.0,75.33,401.0,759.06,1724.45,10.442,225.497,0.90187,37.73,256.13,1466.8,33.453,1227.875,99.66,2037.29,1558.375,2027.63
2013-03-26,97.1,123.88,71.76,158.28,109.602,2637.0,98.395,2930.5,146.93,1251.0,157.86,109.98,7952.44,98.5524,954.52,276.23,1477.96,114.619,5106.4,114.5,1785.95,102.86,1183.03,380.95,275.84,186.93,312.62,90.825,92.14299999999999,6.0555,1109.94,11.844000000000001,12538.0,75.59,399.75,763.12,1705.86,10.71,229.18400000000003,0.90277,37.33,257.6,1476.56,33.295,1236.875,99.675,2037.29,1567.5,2019.79
2013-03-27,96.71,124.48,71.76,157.98,109.65100000000001,2642.0,98.395,2902.8,147.3,1259.5625,158.34,110.59,7864.29,98.5425,957.69,273.65,1477.49,116.10799999999999,5093.9,114.6875,1797.02,103.3,1194.51,381.06,279.1,184.3,310.35,91.835,92.809,6.0593,1112.47,12.073,12548.0,75.44,412.5,770.03,1720.75,10.925,229.71900000000002,0.8986799999999999,37.48,259.37,1476.18,33.217,1242.0,99.665,2032.68,1578.75,1997.06
2013-03-28,96.43,124.45,70.76,158.43,109.65100000000001,2667.0,98.395,2917.2,148.29,1191.0,158.81,110.51,7857.75,98.5524,958.9,275.2,1483.18,118.589,5110.0,114.59375,1784.16,103.05,1200.74,376.47,279.08,181.81,311.6,92.95299999999999,93.41799999999999,6.0536,1119.37,11.942,12483.0,75.39,396.25,769.98,1711.08,10.804,231.265,0.899,37.08,248.03,1481.78,32.882,1200.125,99.68,2038.06,1473.75,2001.76
2013-04-01,96.55,124.45,70.69,159.05,109.65100000000001,2684.0,98.385,2917.2,148.04,1100.25,160.34,109.17,7857.75,98.5573,948.26,275.2,1476.78,120.346,5110.0,114.6875,1789.98,103.05,1205.33,373.43,281.07,180.2,314.44,92.844,94.229,6.0517,1107.32,11.915,12124.0,75.54,376.25,785.72,1737.38,10.777000000000001,230.908,0.8978300000000001,37.14,244.29,1475.33,32.442,1188.1875,99.68,2038.06,1422.8125,2001.76
2013-04-02,96.74,124.24,70.02,157.76,109.617,2668.0,98.566,2973.9,148.23,1097.25,159.78,111.02,8014.89,98.5672,949.01,278.6,1484.84,119.684,5178.4,114.6328125,1762.02,103.01,1219.1,373.87,282.78,187.73,309.32,91.889,93.823,6.0875,1104.79,11.779000000000002,12228.0,75.88,367.5,771.14,1710.65,10.657,231.206,0.90277,36.93,246.5,1483.39,31.634,1190.9375,99.71,2071.1,1437.3125,2048.79
